Culture Test ID,Culture Sample 1 Timestamp,Beach,Culture Sample 1 Reading,Culture Sample 2 Reading,Culture Reading Mean,Culture Note,Culture Sample Interval,Culture Sample 2 Timestamp,DNA Test ID,DNA Sample Timestamp,DNA Sample 1 Reading,DNA Sample 2 Reading,DNA Reading Mean,Latitude,Longitude,Location
95884,07/31/2015 12:00:00 AM,Foster,16.0,10.0,12.6,,,,,,,,,41.9785,-87.6515,"(41.9785, -87.6515)"
94384,09/18/2015 12:00:00 AM,Montrose,204.0,292.0,244.1,,,,,,,,,41.9655,-87.6385,"(41.9655, -87.6385)"
104925,06/17/2013 12:00:00 AM,12th Street,15.0,6.0,9.5,,,,,,,,,41.8638,-87.6083,"(41.8638, -87.6083)"
98193,06/08/2007 12:00:00 AM,Oak Street,3.0,2.0,2.4,,,,,,,,,41.9032,-87.6235,"(41.9032, -87.6235)"
90242,06/27/2011 12:00:00 AM,Calumet,272.0,198.9,232.6,,,,,,,,,41.7142,-87.5299,"(41.7142, -87.5299)"
100316,06/12/2008 12:00:00 AM,Osterman,61.3,27.9,41.4,,,,,,,,,41.9877,-87.6545,"(41.9877, -87.6545)"
96064,08/03/2011 12:00:00 AM,Calumet,1553.3,1732.9,1640.6,,,,,,,,,41.7142,-87.5299,"(41.7142, -87.5299)"
106657,06/24/2014 12:00:00 AM,12th Street,82.0,62.0,71.3,,,,,,,,,41.8638,-87.6083,"(41.8638, -87.6083)"
97572,06/13/2011 12:00:00 AM,12th Street,16.0,9.7,12.5,,,,,,,,,41.8638,-87.6083,"(41.8638, -87.6083)"
110427,07/07/2014 12:00:00 AM,Foster,4.0,2.0,2.8,,,,,,,,,41.9785,-87.6515,"(41.9785, -87.6515)"
87342,06/23/2015 12:00:00 AM,Ohio Street,129.0,461.0,243.9,,,,,,,,,41.8935,-87.6152,"(41.8935, -87.6152)"
92987,08/14/2014 12:00:00 AM,Leone,48.0,29.0,37.3,,,,,,,,,42.0131,-87.6635,"(42.0131, -87.6635)"
99336,07/13/2007 12:00:00 AM,Montrose,461.1,365.4,410.5,,,,,,,,,41.9655,-87.6385,"(41.9655, -87.6385)"
98463,06/20/2007 12:00:00 AM,12th Street,23.1,18.5,20.7,,,,,,,,,41.8638,-87.6083,"(41.8638, -87.6083)"
102142,08/19/2008 12:00:00 AM,Oak Street,1299.7,1203.3,1250.6,,,,,,,,,41.9032,-87.6235,"(41.9032, -87.6235)"
113358,07/15/2016 07:45:00 AM,57th Street,9.0,11.0,9.9,,5,07/15/2016 07:50:00 AM,,,,,,41.7911,-87.5797,"(41.7911, -87.5797)"
87357,06/24/2015 12:00:00 AM,South Shore,115.0,9.0,32.2,,,,123,06/24/2015 12:00:00 AM,194.2,47.4,96.0,41.7689,-87.5636,"(41.7689, -87.5636)"
92080,08/25/2009 12:00:00 AM,Rogers,21.1,40.8,29.3,,,,,,,,,42.0213,-87.6666,"(42.0213, -87.6666)"
99486,07/20/2007 12:00:00 AM,Calumet,1203.3,816.4,991.1,,,,,,,,,41.7142,-87.5299,"(41.7142, -87.5299)"
95464,07/15/2014 12:00:00 AM,Howard,12.0,36.0,20.8,,,,,,,,,42.0188,-87.6663,"(42.0188, -87.6663)"
110516,07/11/2013 12:00:00 AM,South Shore,131.0,108.0,118.9,,,,,,,,,41.7689,-87.5636,"(41.7689, -87.5636)"
111250,06/26/2013 12:00:00 AM,Ohio Street,130.0,82.0,103.2,,,,,,,,,41.8935,-87.6152,"(41.8935, -87.6152)"
108605,07/06/2012 12:00:00 AM,Calumet,25.6,13.4,18.5,,,,,,,,,41.7142,-87.5299,"(41.7142, -87.5299)"
109452,08/22/2013 12:00:00 AM,Juneway,23.0,14.0,17.9,,,,,,,,,42.0224,-87.6674,"(42.0224, -87.6674)"
91283,07/27/2009 12:00:00 AM,Ohio Street,17.5,24.3,20.6,,,,,,,,,41.8935,-87.6152,"(41.8935, -87.6152)"
93547,07/15/2015 12:00:00 AM,Juneway,387.0,194.0,274.0,,,,,,,,,42.0224,-87.6674,"(42.0224, -87.6674)"
89654,08/13/2010 12:00:00 AM,57th Street,19.9,14.6,17.0,,,,,,,,,41.7911,-87.5797,"(41.7911, -87.5797)"
104793,08/04/2006 12:00:00 AM,Montrose,613.1,517.2,563.1,,,,,,,,,41.9655,-87.6385,"(41.9655, -87.6385)"
94629,05/20/2015 12:00:00 AM,12th Street,387.0,792.0,553.6,,,,,,,,,41.8638,-87.6083,"(41.8638, -87.6083)"
107036,07/31/2013 12:00:00 AM,Juneway,11.0,6.0,8.1,,,,,,,,,42.0224,-87.6674,"(42.0224, -87.6674)"
102215,06/17/2009 12:00:00 AM,Ohio Street,37.3,32.3,34.7,,,,,,,,,41.8935,-87.6152,"(41.8935, -87.6152)"
93839,09/02/2014 12:00:00 AM,Ohio Street,3.0,11.0,5.7,,,,,,,,,41.8935,-87.6152,"(41.8935, -87.6152)"
97260,06/10/2013 12:00:00 AM,Howard,9.0,16.0,12.0,,,,,,,,,42.0188,-87.6663,"(42.0188, -87.6663)"
96125,08/05/2011 12:00:00 AM,Leone,21.3,31.3,25.8,,,,,,,,,42.0131,-87.6635,"(42.0131, -87.6635)"
94927,08/13/2015 12:00:00 AM,Montrose,47.0,40.0,43.4,,,,142,08/13/2015 12:00:00 AM,149.3,27.8,64.0,41.9655,-87.6385,"(41.9655, -87.6385)"
113455,07/21/2016 09:15:00 AM,Foster,20.0,12.0,15.5,,1,07/21/2016 09:16:00 AM,,,,,,41.9785,-87.6515,"(41.9785, -87.6515)"
98856,07/26/2007 12:00:00 AM,Howard,14.2,10.7,12.3,,,,,,,,,42.0188,-87.6663,"(42.0188, -87.6663)"
113451,07/21/2016 07:30:00 AM,Oak Street,57.0,225.0,113.2,,1,07/21/2016 07:31:00 AM,,,,,,41.9032,-87.6235,"(41.9032, -87.6235)"
91478,06/26/2009 12:00:00 AM,Calumet,517.2,517.2,517.2,,,,,,,,,41.7142,-87.5299,"(41.7142, -87.5299)"
87745,06/28/2010 12:00:00 AM,North Avenue,128.1,98.5,112.3,,,,,,,,,41.9148,-87.6273,"(41.9148, -87.6273)"
107755,07/22/2014 12:00:00 AM,Rainbow,9.0,7.0,7.9,,,,,,,,,41.758,-87.551,"(41.758, -87.551)"
98819,07/25/2007 12:00:00 AM,12th Street,129.1,73.8,97.6,,,,,,,,,41.8638,-87.6083,"(41.8638, -87.6083)"
90886,09/03/2010 12:00:00 AM,Rogers,133.4,101.7,116.5,,,,,,,,,42.0213,-87.6666,"(42.0213, -87.6666)"
99936,06/05/2008 12:00:00 AM,Osterman,9.8,7.5,8.6,,,,,,,,,41.9877,-87.6545,"(41.9877, -87.6545)"
87517,06/17/2010 12:00:00 AM,South Shore,110.0,88.4,98.6,,,,,,,,,41.7689,-87.5636,"(41.7689, -87.5636)"
111993,08/31/2012 12:00:00 AM,Ohio Street,1.0,2.0,1.4,,,,,,,,,41.8935,-87.6152,"(41.8935, -87.6152)"
113437,07/20/2016 07:45:00 AM,Leone,59.0,43.0,50.4,,1,07/20/2016 07:46:00 AM,,,,,,42.0131,-87.6635,"(42.0131, -87.6635)"
89938,08/27/2010 12:00:00 AM,Ohio Street,2.0,9.8,4.4,,,,,,,,,41.8935,-87.6152,"(41.8935, -87.6152)"
90278,06/28/2011 12:00:00 AM,Foster,9.8,1.8,4.2,,,,,,,,,41.9785,-87.6515,"(41.9785, -87.6515)"
102578,06/08/2009 12:00:00 AM,63rd Street,146.7,125.9,135.9,,,,,,,,,41.7827,-87.5748,"(41.7827, -87.5748)"
108408,06/11/2014 12:00:00 AM,Calumet,23.0,24.0,23.5,,,,,,,,,41.7142,-87.5299,"(41.7142, -87.5299)"
113079,06/27/2016 09:35:00 AM,South Shore,5.0,7.0,5.9,,5,06/27/2016 09:40:00 AM,,,,,,41.7689,-87.5636,"(41.7689, -87.5636)"
101182,08/06/2008 12:00:00 AM,Montrose,488.4,648.8,562.9,,,,,,,,,41.9655,-87.6385,"(41.9655, -87.6385)"
113364,07/15/2016 07:46:00 AM,North Avenue,53.0,5.0,16.3,,1,07/15/2016 07:47:00 AM,1262,07/15/2016 11:43:00 AM,20.0,,20.0,41.9148,-87.6273,"(41.9148, -87.6273)"
112669,06/01/2016 08:00:00 AM,Calumet,345.0,517.0,422.3,,5,06/01/2016 08:05:00 AM,541,06/01/2016 12:47:00 PM,306.0,1789.0,739.9,41.7142,-87.5299,"(41.7142, -87.5299)"
100263,06/10/2008 12:00:00 AM,63rd Street,3.0,4.1,3.5,,,,,,,,,41.7827,-87.5748,"(41.7827, -87.5748)"
104669,06/29/2006 12:00:00 AM,Juneway,7.5,1.0,2.7,,,,,,,,,42.0224,-87.6674,"(42.0224, -87.6674)"
89618,08/11/2010 12:00:00 AM,Ohio Street,19.9,13.4,16.3,,,,,,,,,41.8935,-87.6152,"(41.8935, -87.6152)"
93647,08/29/2014 12:00:00 AM,Osterman,21.0,20.0,20.5,,,,,,,,,41.9877,-87.6545,"(41.9877, -87.6545)"
97812,07/14/2006 12:00:00 AM,Howard,21.1,21.8,21.4,,,,,,,,,42.0188,-87.6663,"(42.0188, -87.6663)"
102678,05/24/2006 12:00:00 AM,South Shore,151.5,185.0,167.4,,,,,,,,,41.7689,-87.5636,"(41.7689, -87.5636)"
103808,06/21/2006 12:00:00 AM,Rogers,517.2,488.4,502.6,,,,,,,,,42.0213,-87.6666,"(42.0213, -87.6666)"
105665,08/23/2012 12:00:00 AM,Montrose,22.3,28.1,25.0,,,,,,,,,41.9655,-87.6385,"(41.9655, -87.6385)"
110002,07/10/2012 12:00:00 AM,Rainbow,109.5,125.9,117.4,,,,,,,,,41.758,-87.551,"(41.758, -87.551)"
109614,06/22/2015 12:00:00 AM,63rd Street,6.0,10.0,7.7,,,,,,,,,41.7827,-87.5748,"(41.7827, -87.5748)"
108213,05/21/2014 12:00:00 AM,Calumet,140.0,152.0,145.9,,,,,,,,,41.7142,-87.5299,"(41.7142, -87.5299)"
113687,08/05/2016 11:50:00 AM,Oak Street,7.0,8.0,7.5,,1,08/05/2016 11:51:00 AM,,,,,,41.9032,-87.6235,"(41.9032, -87.6235)"
112429,07/16/2013 12:00:00 AM,Ohio Street,11.0,36.0,19.9,,,,,,,,,41.8935,-87.6152,"(41.8935, -87.6152)"
109729,07/03/2014 12:00:00 AM,Montrose,86.0,93.0,89.4,,,,,,,,,41.9655,-87.6385,"(41.9655, -87.6385)"
105766,06/13/2012 12:00:00 AM,Rainbow,107.1,116.0,111.5,,,,,,,,,41.758,-87.551,"(41.758, -87.551)"
100350,06/14/2008 12:00:00 AM,South Shore,8.4,7.3,7.8,,,,,,,,,41.7689,-87.5636,"(41.7689, -87.5636)"
99144,08/08/2007 12:00:00 AM,Ohio Street,65.7,21.6,37.7,,,,,,,,,41.8935,-87.6152,"(41.8935, -87.6152)"
112889,06/14/2016 08:06:00 AM,57th Street,76.0,214.0,127.5,,3,06/14/2016 08:09:00 AM,,,,,,41.7911,-87.5797,"(41.7911, -87.5797)"
96403,07/08/2011 12:00:00 AM,Oak Street,2.0,8.5,4.1,,,,,,,,,41.9032,-87.6235,"(41.9032, -87.6235)"
106850,06/27/2012 12:00:00 AM,Ohio Street,8.6,12.2,10.2,,,,,,,,,41.8935,-87.6152,"(41.8935, -87.6152)"
105113,08/16/2012 12:00:00 AM,Calumet,21.3,54.8,34.2,,,,,,,,,41.7142,-87.5299,"(41.7142, -87.5299)"
92665,08/06/2014 12:00:00 AM,57th Street,461.0,365.0,410.2,,,,,,,,,41.7911,-87.5797,"(41.7911, -87.5797)"
94617,05/19/2015 12:00:00 AM,Leone,17.0,21.0,18.9,,,,,,,,,42.0131,-87.6635,"(42.0131, -87.6635)"
109379,08/14/2013 12:00:00 AM,Foster,91.0,99.0,94.9,,,,,,,,,41.9785,-87.6515,"(41.9785, -87.6515)"
90828,09/01/2010 12:00:00 AM,Calumet,2.0,5.2,3.2,,,,,,,,,41.7142,-87.5299,"(41.7142, -87.5299)"
102360,07/08/2008 12:00:00 AM,Osterman,59.1,55.7,57.4,,,,,,,,,41.9877,-87.6545,"(41.9877, -87.6545)"
99171,08/09/2007 12:00:00 AM,Osterman,58.1,62.7,60.4,,,,,,,,,41.9877,-87.6545,"(41.9877, -87.6545)"
94147,09/11/2014 12:00:00 AM,Foster,1300.0,1966.0,1598.7,,,,,,,,,41.9785,-87.6515,"(41.9785, -87.6515)"
88875,07/07/2010 12:00:00 AM,12th Street,21.8,21.3,21.5,,,,,,,,,41.8638,-87.6083,"(41.8638, -87.6083)"
106243,07/30/2013 12:00:00 AM,Rainbow,21.0,19.0,20.0,,,,,,,,,41.758,-87.551,"(41.758, -87.551)"
100135,07/15/2008 12:00:00 AM,Juneway,5.2,4.1,4.6,,,,,,,,,42.0224,-87.6674,"(42.0224, -87.6674)"
113667,08/04/2016 06:55:00 AM,North Avenue,36.0,43.0,39.3,,1,08/04/2016 06:56:00 AM,1585,08/04/2016 12:49:00 PM,28.0,57.0,39.9,41.9148,-87.6273,"(41.9148, -87.6273)"
112777,06/07/2016 08:45:00 AM,Rainbow,1414.0,1986.0,1675.8,,5,06/07/2016 08:50:00 AM,,,,,,41.758,-87.551,"(41.758, -87.551)"
100694,08/16/2007 12:00:00 AM,Calumet,93.3,81.6,87.3,,,,,,,,,41.7142,-87.5299,"(41.7142, -87.5299)"
96659,07/20/2011 12:00:00 AM,Rainbow,436.0,980.4,653.8,,,,,,,,,41.758,-87.551,"(41.758, -87.551)"
113492,07/25/2016 10:40:00 AM,12th Street,2420.0,173.0,647.0,,5,07/25/2016 10:45:00 AM,,,,,,41.8638,-87.6083,"(41.8638, -87.6083)"
106088,07/23/2013 12:00:00 AM,Rainbow,81.0,79.0,80.0,,,,,,,,,41.758,-87.551,"(41.758, -87.551)"
87522,06/17/2010 12:00:00 AM,12th Street,63.1,48.0,55.0,,,,,,,,,41.8638,-87.6083,"(41.8638, -87.6083)"
109725,07/03/2014 12:00:00 AM,Oak Street,9.0,9.0,9.0,,,,,,,,,41.9032,-87.6235,"(41.9032, -87.6235)"
110771,08/11/2012 12:00:00 AM,Calumet,121.1,137.4,129.0,,,,,,,,,41.7142,-87.5299,"(41.7142, -87.5299)"
102227,06/17/2009 12:00:00 AM,Rogers,62.9,46.5,54.1,,,,,,,,,42.0213,-87.6666,"(42.0213, -87.6666)"
87633,06/22/2010 12:00:00 AM,Rogers,2.0,1.0,1.4,,,,,,,,,42.0213,-87.6666,"(42.0213, -87.6666)"
100820,06/19/2008 12:00:00 AM,Rogers,8.5,10.9,9.6,,,,,,,,,42.0213,-87.6666,"(42.0213, -87.6666)"
92380,08/03/2009 12:00:00 AM,Howard,5.2,30.9,12.7,,,,,,,,,42.0188,-87.6663,"(42.0188, -87.6663)"
91761,07/08/2009 12:00:00 AM,12th Street,727.0,686.7,706.6,,,,,,,,,41.8638,-87.6083,"(41.8638, -87.6083)"
103307,07/29/2006 12:00:00 AM,63rd Street,727.0,770.1,748.2,,,,,,,,,41.7827,-87.5748,"(41.7827, -87.5748)"
88523,07/29/2010 12:00:00 AM,Rainbow,143.9,224.7,179.8,,,,,,,,,41.758,-87.551,"(41.758, -87.551)"
112410,07/15/2013 12:00:00 AM,North Avenue,34.0,48.0,40.4,,,,,,,,,41.9148,-87.6273,"(41.9148, -87.6273)"
95862,07/30/2015 12:00:00 AM,Montrose,96.0,44.0,65.0,,,,199,07/30/2015 12:00:00 AM,64.9,208.8,116.0,41.9655,-87.6385,"(41.9655, -87.6385)"
105254,06/06/2012 12:00:00 AM,Howard,10.9,4.1,6.7,,,,,,,,,42.0188,-87.6663,"(42.0188, -87.6663)"
100740,06/16/2008 12:00:00 AM,12th Street,2.0,1.0,1.4,,,,,,,,,41.8638,-87.6083,"(41.8638, -87.6083)"
89632,08/12/2010 12:00:00 AM,South Shore,112.4,39.4,66.5,,,,,,,,,41.7689,-87.5636,"(41.7689, -87.5636)"
102722,05/25/2006 12:00:00 AM,Rogers,6.3,1.0,2.5,,,,,,,,,42.0213,-87.6666,"(42.0213, -87.6666)"
111064,06/12/2013 12:00:00 AM,Montrose,2420.0,2420.0,2420.0,,,,,,,,,41.9655,-87.6385,"(41.9655, -87.6385)"
93776,07/20/2015 12:00:00 AM,Juneway,1.0,1.0,1.0,,,,,,,,,42.0224,-87.6674,"(42.0224, -87.6674)"
104966,06/19/2013 12:00:00 AM,57th Street,2.0,3.0,2.4,,,,,,,,,41.7911,-87.5797,"(41.7911, -87.5797)"
102400,07/10/2008 12:00:00 AM,Ohio Street,33.6,21.6,26.9,,,,,,,,,41.8935,-87.6152,"(41.8935, -87.6152)"
113562,07/28/2016 09:25:00 AM,Osterman,192.0,96.0,135.8,,2,07/28/2016 09:27:00 AM,,,,,,41.9877,-87.6545,"(41.9877, -87.6545)"
96198,08/09/2011 12:00:00 AM,South Shore,60.2,35.0,45.9,,,,,,,,,41.7689,-87.5636,"(41.7689, -87.5636)"
111761,05/30/2014 12:00:00 AM,Ohio Street,2420.0,2420.0,2420.0,,,,,,,,,41.8935,-87.6152,"(41.8935, -87.6152)"
105756,07/09/2013 12:00:00 AM,South Shore,816.0,461.0,613.3,,,,,,,,,41.7689,-87.5636,"(41.7689, -87.5636)"
106079,07/22/2013 12:00:00 AM,Osterman,10.0,9.0,9.5,,,,,,,,,41.9877,-87.6545,"(41.9877, -87.6545)"
104547,06/13/2006 12:00:00 AM,Foster,1.0,1.0,1.0,,,,,,,,,41.9785,-87.6515,"(41.9785, -87.6515)"
111396,08/22/2012 12:00:00 AM,57th Street,21.3,75.4,40.1,,,,,,,,,41.7911,-87.5797,"(41.7911, -87.5797)"
88513,07/28/2010 12:00:00 AM,Montrose,14.6,22.8,18.2,,,,,,,,,41.9655,-87.6385,"(41.9655, -87.6385)"
108284,05/24/2014 12:00:00 AM,Montrose,2.0,12.2,4.9,,,,,,,,,41.9655,-87.6385,"(41.9655, -87.6385)"
102859,07/25/2006 12:00:00 AM,Montrose,71.7,29.8,46.2,,,,,,,,,41.9655,-87.6385,"(41.9655, -87.6385)"
109753,08/17/2011 12:00:00 AM,Juneway,8.5,4.1,5.9,,,,,,,,,42.0224,-87.6674,"(42.0224, -87.6674)"
101915,06/04/2009 12:00:00 AM,South Shore,64.4,59.1,61.7,,,,,,,,,41.7689,-87.5636,"(41.7689, -87.5636)"
112468,07/18/2013 12:00:00 AM,63rd Street,102.0,57.0,76.2,,,,,,,,,41.7827,-87.5748,"(41.7827, -87.5748)"
110491,07/09/2013 12:00:00 AM,Juneway,25.0,27.0,26.0,,,,,,,,,42.0224,-87.6674,"(42.0224, -87.6674)"
109323,08/12/2013 12:00:00 AM,57th Street,13.0,61.0,28.2,,,,,,,,,41.7911,-87.5797,"(41.7911, -87.5797)"
88349,07/20/2010 12:00:00 AM,12th Street,261.3,770.1,448.6,,,,,,,,,41.8638,-87.6083,"(41.8638, -87.6083)"
91901,08/18/2009 12:00:00 AM,63rd Street,1413.6,866.4,1106.7,,,,,,,,,41.7827,-87.5748,"(41.7827, -87.5748)"
91601,07/01/2009 12:00:00 AM,Oak Street,17.3,28.8,22.3,,,,,,,,,41.9032,-87.6235,"(41.9032, -87.6235)"
111952,08/29/2012 12:00:00 AM,Montrose,261.3,325.5,291.6,,,,,,,,,41.9655,-87.6385,"(41.9655, -87.6385)"
112156,05/23/2012 12:00:00 AM,57th Street,47.1,57.3,52.0,,,,,,,,,41.7911,-87.5797,"(41.7911, -87.5797)"
101176,06/25/2008 12:00:00 AM,Montrose,93.3,95.9,94.6,,,,,,,,,41.9655,-87.6385,"(41.9655, -87.6385)"
90626,06/08/2011 12:00:00 AM,63rd Street,6.3,7.4,6.8,,,,,,,,,41.7827,-87.5748,"(41.7827, -87.5748)"
88411,07/23/2010 12:00:00 AM,Oak Street,5.1,8.5,6.6,,,,,,,,,41.9032,-87.6235,"(41.9032, -87.6235)"
109091,06/04/2013 12:00:00 AM,12th Street,111.0,172.0,138.2,,,,,,,,,41.8638,-87.6083,"(41.8638, -87.6083)"
91030,07/16/2009 12:00:00 AM,Ohio Street,4.1,2.0,2.9,,,,,,,,,41.8935,-87.6152,"(41.8935, -87.6152)"
100520,07/28/2008 12:00:00 AM,63rd Street,1.0,5.2,2.3,,,,,,,,,41.7827,-87.5748,"(41.7827, -87.5748)"
100691,08/15/2007 12:00:00 AM,Howard,93.3,87.8,90.5,,,,,,,,,42.0188,-87.6663,"(42.0188, -87.6663)"
88221,06/04/2010 12:00:00 AM,12th Street,21.1,51.2,32.9,,,,,,,,,41.8638,-87.6083,"(41.8638, -87.6083)"
92977,08/14/2014 12:00:00 AM,12th Street,52.0,65.0,58.1,,,,,,,,,41.8638,-87.6083,"(41.8638, -87.6083)"
95158,08/19/2015 12:00:00 AM,57th Street,54.0,76.0,64.1,,,,,,,,,41.7911,-87.5797,"(41.7911, -87.5797)"
97934,07/10/2006 12:00:00 AM,Oak Street,35.9,20.1,26.9,,,,,,,,,41.9032,-87.6235,"(41.9032, -87.6235)"
100217,07/25/2008 12:00:00 AM,Rainbow,40.8,42.0,41.4,,,,,,,,,41.758,-87.551,"(41.758, -87.551)"
106822,06/26/2012 12:00:00 AM,South Shore,101.7,133.3,116.4,,,,,,,,,41.7689,-87.5636,"(41.7689, -87.5636)"
104302,07/31/2006 12:00:00 AM,63rd Street,107.1,98.5,102.7,,,,,,,,,41.7827,-87.5748,"(41.7827, -87.5748)"
100788,06/18/2008 12:00:00 AM,Montrose,58.6,18.5,32.9,,,,,,,,,41.9655,-87.6385,"(41.9655, -87.6385)"
98822,07/25/2007 12:00:00 AM,Ohio Street,50.4,69.7,59.3,,,,,,,,,41.8935,-87.6152,"(41.8935, -87.6152)"
93248,08/21/2014 12:00:00 AM,57th Street,20.0,15.0,17.3,,,,,,,,,41.7911,-87.5797,"(41.7911, -87.5797)"
92541,05/27/2009 12:00:00 AM,Foster,3.1,5.2,4.0,,,,,,,,,41.9785,-87.6515,"(41.9785, -87.6515)"
90527,06/03/2011 12:00:00 AM,Foster,23.1,43.7,31.8,,,,,,,,,41.9785,-87.6515,"(41.9785, -87.6515)"
96552,07/15/2011 12:00:00 AM,57th Street,3.1,3.1,3.1,,,,,,,,,41.7911,-87.5797,"(41.7911, -87.5797)"
98610,06/11/2007 12:00:00 AM,Osterman,191.8,190.4,191.1,,,,,,,,,41.9877,-87.6545,"(41.9877, -87.6545)"
112189,05/24/2012 12:00:00 AM,Osterman,1.0,5.2,2.3,,,,,,,,,41.9877,-87.6545,"(41.9877, -87.6545)"
102954,08/23/2006 12:00:00 AM,Juneway,33.6,53.8,42.5,,,,,,,,,42.0224,-87.6674,"(42.0224, -87.6674)"
92950,08/13/2014 12:00:00 AM,South Shore,123.0,140.0,131.2,,,,,,,,,41.7689,-87.5636,"(41.7689, -87.5636)"
88631,08/03/2010 12:00:00 AM,Oak Street,28.2,39.3,33.3,,,,,,,,,41.9032,-87.6235,"(41.9032, -87.6235)"
108757,07/17/2012 12:00:00 AM,Howard,2.0,3.1,2.5,,,,,,,,,42.0188,-87.6663,"(42.0188, -87.6663)"
107899,08/07/2013 12:00:00 AM,North Avenue,10.0,6.0,7.7,,,,,,,,,41.9148,-87.6273,"(41.9148, -87.6273)"
96205,08/09/2011 12:00:00 AM,Oak Street,16.1,5.2,9.1,,,,,,,,,41.9032,-87.6235,"(41.9032, -87.6235)"
109844,08/22/2011 12:00:00 AM,South Shore,33.6,51.2,41.5,,,,,,,,,41.7689,-87.5636,"(41.7689, -87.5636)"
95847,07/29/2015 12:00:00 AM,Howard,7.0,9.0,7.9,,,,,,,,,42.0188,-87.6663,"(42.0188, -87.6663)"
99425,07/17/2007 12:00:00 AM,Oak Street,1119.2,920.8,1015.2,,,,,,,,,41.9032,-87.6235,"(41.9032, -87.6235)"
111371,08/21/2012 12:00:00 AM,South Shore,19.9,12.1,15.5,,,,,,,,,41.7689,-87.5636,"(41.7689, -87.5636)"
107758,07/22/2014 12:00:00 AM,57th Street,6.0,11.0,8.1,,,,,,,,,41.7911,-87.5797,"(41.7911, -87.5797)"
98516,06/22/2007 12:00:00 AM,Osterman,55.2,53.7,54.4,,,,,,,,,41.9877,-87.6545,"(41.9877, -87.6545)"
111948,08/29/2012 12:00:00 AM,Oak Street,26.2,26.6,26.4,,,,,,,,,41.9032,-87.6235,"(41.9032, -87.6235)"
102367,07/08/2008 12:00:00 AM,Howard,4.1,3.1,3.6,,,,,,,,,42.0188,-87.6663,"(42.0188, -87.6663)"
107800,07/24/2014 12:00:00 AM,South Shore,46.0,39.0,42.4,,,,,,,,,41.7689,-87.5636,"(41.7689, -87.5636)"
113431,07/20/2016 07:45:00 AM,North Avenue,10.0,9.0,9.5,,1,07/20/2016 07:46:00 AM,1361,07/20/2016 11:44:00 AM,52.0,38.0,44.5,41.9148,-87.6273,"(41.9148, -87.6273)"
92415,05/22/2009 12:00:00 AM,Rainbow,34.1,38.8,36.4,,,,,,,,,41.758,-87.551,"(41.758, -87.551)"
100096,07/14/2008 12:00:00 AM,57th Street,35.5,1.0,6.0,,,,,,,,,41.7911,-87.5797,"(41.7911, -87.5797)"
96177,08/08/2011 12:00:00 AM,63rd Street,63.8,35.9,47.9,,,,,,,,,41.7827,-87.5748,"(41.7827, -87.5748)"
100951,08/17/2007 12:00:00 AM,South Shore,122.3,90.9,105.4,,,,,,,,,41.7689,-87.5636,"(41.7689, -87.5636)"
88032,05/25/2010 12:00:00 AM,Rogers,1.0,,1.0,,,,,,,,,42.0213,-87.6666,"(42.0213, -87.6666)"
104868,08/07/2006 12:00:00 AM,Osterman,40.4,31.3,35.6,,,,,,,,,41.9877,-87.6545,"(41.9877, -87.6545)"
102373,07/09/2008 12:00:00 AM,63rd Street,36.5,44.1,40.1,,,,,,,,,41.7827,-87.5748,"(41.7827, -87.5748)"
97975,07/12/2006 12:00:00 AM,South Shore,13.4,12.2,12.8,,,,,,,,,41.7689,-87.5636,"(41.7689, -87.5636)"
101892,06/03/2009 12:00:00 AM,South Shore,36.4,52.9,43.9,,,,,,,,,41.7689,-87.5636,"(41.7689, -87.5636)"
102517,08/26/2008 12:00:00 AM,63rd Street,20.3,14.8,17.3,,,,,,,,,41.7827,-87.5748,"(41.7827, -87.5748)"
91638,07/02/2009 12:00:00 AM,Juneway,21.8,26.9,24.2,,,,,,,,,42.0224,-87.6674,"(42.0224, -87.6674)"
94740,08/10/2015 12:00:00 AM,North Avenue,517.0,240.0,352.2,,,,,,,,,41.9148,-87.6273,"(41.9148, -87.6273)"
87385,06/25/2015 12:00:00 AM,Oak Street,111.0,50.0,74.5,,,,,,,,,41.9032,-87.6235,"(41.9032, -87.6235)"
113536,07/27/2016 07:27:00 AM,Oak Street,3.0,3.0,3.0,,1,07/27/2016 07:28:00 AM,,,,,,41.9032,-87.6235,"(41.9032, -87.6235)"
91114,07/20/2009 12:00:00 AM,Rainbow,43.5,36.4,39.8,,,,,,,,,41.758,-87.551,"(41.758, -87.551)"
96763,07/24/2011 12:00:00 AM,Leone,32.3,24.3,28.0,,,,,,,,,42.0131,-87.6635,"(42.0131, -87.6635)"
114072,08/31/2016 06:50:00 AM,Ohio Street,313.0,225.0,265.4,,2,08/31/2016 06:52:00 AM,2151,08/31/2016 12:24:00 PM,24.0,116.0,52.8,41.8935,-87.6152,"(41.8935, -87.6152)"
101763,08/12/2008 12:00:00 AM,Ohio Street,22.8,19.9,21.3,,,,,,,,,41.8935,-87.6152,"(41.8935, -87.6152)"
109842,08/22/2011 12:00:00 AM,Calumet,9.8,11.9,10.8,,,,,,,,,41.7142,-87.5299,"(41.7142, -87.5299)"
101933,06/04/2009 12:00:00 AM,Howard,16.8,15.8,16.3,,,,,,,,,42.0188,-87.6663,"(42.0188, -87.6663)"
